colm1;colm2
-6.77686;0.19802
7.05531;-0.73445
0.09584;-7.13133
5.40265;-4.32317
-2.65795;6.113
-5.51396;4.22554
5.47054;4.57959
5.9728;4.05696
6.82731;0.87336
-7.0945;0.31434
7.13356;-0.01443
6.99274;2.01047
6.92709;1.55538
4.18824;5.53703
2.29277;6.85642
7.11525;1.03955
3.12575;-6.03588
5.2835;-4.57641
-6.43667;2.1423
0.32564;6.84719
7.08861;1.12083
0.72471;-7.06448
-3.41564;6.19317
0.89789;7.1336
0.85594;-6.88785
6.60577;-1.49674
7.08524;-0.85909
-3.18117;6.22455
-2.52368;-6.78425
4.25183;5.64856
5.4837;4.4132
6.89838;-0.71163
4.95024;4.86924
-1.03693;-6.72742
6.47323;-1.61703
-6.63193;-2.9417
5.46994;-3.98537
-6.799;0.38257
-0.85383;-6.87326
-2.82059;6.3691
-4.93965;4.65383
-4.87095;4.558
-4.84669;4.55795
-2.23444;6.73791
-0.6299;6.82775
-2.06449;-6.85776
2.47414;6.39895
2.98617;-6.24652
0.83813;6.94457
6.83744;-1.19661
6.74011;-2.05017
3.40806;6.14202
5.28649;-4.49047
3.36445;6.02762
6.62089;2.96714
6.85873;2.24214
-1.64985;-6.86498
6.0713;-3.17693
3.83039;6.13309
-3.01616;-6.21108
-7.09819;0.31276
4.5293;-5.14753
-0.24426;-6.95517
5.43261;4.53392
-3.34778;6.2349
-0.80573;-7.04634
-2.13457;6.56853
4.67753;5.48378
-2.4448;-6.71105
-4.01967;5.77457
-6.31722;-2.7981
2.29568;6.61287
-2.7438;-6.51076
-5.82095;-3.86375
-6.22544;3.19426
5.52431;4.7027
-0.9941;-7.00267
5.15989;-4.70632
7.00398;-1.07012
5.45364;4.43119
-0.52841;-6.92731
6.12934;-3.15456
6.53351;2.50515
6.6105;2.18961
6.09475;-3.43223
3.0195;-6.33163
-6.92309;0.79648
-4.36228;5.24765
-6.53597;-2.75369
7.06273;0.93643
4.14068;-5.61101
5.26675;4.87295
6.401;-2.7917
6.93821;1.35511
-0.03437;7.13793
5.72193;-4.02808
-6.75008;-1.77502
5.17587;-4.45406
-6.03572;3.02188
-0.81887;6.84428
2.41697;6.69565
-0.89886;-6.75611
-2.03605;6.78255
-1.24502;6.94958
-6.09552;-3.5026
-5.88806;3.74569
6.10921;-2.93515
-6.21656;-3.75471
-2.41234;6.47109
6.53283;-2.49886
-1.0351;6.83565
-6.05562;3.07396
-6.90448;1.48736
6.57398;3.06855
-2.7657;-6.37694
6.62392;-2.38529
-4.20903;5.36296
-4.76024;4.98619
-6.96283;-1.47817
-5.24606;-4.93456
6.08837;3.62508
7.00163;1.62878
2.1933;6.67033
-4.2872;5.35988
-1.53234;-6.97197
2.86769;-6.33707
-5.949;3.6992
-6.88546;0.02791
-4.62156;4.91213
5.25113;-4.32481
0.79544;6.97719
-0.04309;7.13479
-2.02092;-6.88599
-1.2988;6.77778
-1.73978;-6.76876
0.98211;6.8923
-1.31453;6.83103
6.50292;-2.19852
-2.20366;6.54582
1.08471;6.96708
-6.72789;-1.60959
5.15838;4.80246
1.0425;-7.00973
-6.00707;3.67105
-2.87601;6.49961
2.66631;6.65618
-3.86108;5.88439
-1.52165;6.64805
6.4539;-2.88681
1.27549;7.07691
-6.67289;-1.93461
-0.13467;-7.00316
5.34051;-4.51168
6.20532;3.12086
0.17032;-7.15275
-7.01324;0.07432
6.94521;0.64754
1.98593;-6.57106
3.1177;-6.29696
3.9859;6.06231
-2.24233;6.5297
6.81434;-1.35615
4.97331;5.2843
4.73166;5.36383
1.67878;6.92395
2.06714;-6.75578
-6.02584;3.14694
2.75054;6.6704
-0.8612;-6.90142
4.54209;-5.3499
-3.37587;-6.25306
0.99982;-6.88701
1.31592;-6.77472
3.74309;-5.92316
2.09196;-6.54347
-6.99972;0.22269
4.54615;5.3841
-0.36001;6.9472
3.9035;-5.56227
-0.89657;-7.08913
1.19123;7.08459
2.65163;6.53762
4.58555;-5.23975
-6.91612;-1.36679
2.49126;6.61415
6.62525;2.9349
6.87136;-1.27289
5.49884;-4.35319
3.68938;-5.75097
-2.3941;6.72559
-6.32334;-3.4325
-6.19479;3.05704
5.43907;-4.41697
2.63233;-6.59285
2.05976;-6.62572
6.25278;-2.70117
-6.12486;3.52758
-6.90411;-0.08378
-6.45581;-3.25357
4.63296;-5.17047
-7.09731;0.60362
-6.53149;-2.53905
1.38922;7.0612
-6.65789;2.32189
7.14028;0.5986
-3.84597;-6.02456
-6.86042;-1.13106
-6.99013;-0.32456
4.80356;5.39077
-2.37151;6.52783
-3.67453;6.07537
-2.09468;6.71545
-6.94849;1.45024
-6.36034;2.55916
-3.69409;6.04277
3.6825;-5.94149
-5.10679;4.6841
0.10109;-7.00714
3.03452;6.44966
6.26295;3.56538
-5.84088;3.62704
-5.21269;4.73518
-1.59525;-6.92484
5.55088;4.4083
3.18267;-6.10435
5.70007;-3.95559
2.94485;-6.34885
3.71153;6.19737
-3.98237;5.76785
6.02872;-3.53508
-5.05431;-5.08825
-3.82156;5.86721
-5.06765;4.68759
0.14928;7.02694
-0.08654;7.14689
-6.70083;-2.08094
-2.29124;6.69496
5.80385;-3.87429
2.35552;-6.61724
5.68187;-3.98043
-3.88711;-5.85039
0.54;-6.85356
2.71583;-6.37313
5.06141;4.93638
1.43988;6.87767
-5.55152;3.99753
-7.1076;-1.02989
3.25668;-6.27026
-3.03613;6.42653
2.40588;6.81048
4.04668;5.96597
-7.01949;-1.25409
0.78662;-6.99853
-3.36521;6.13421
-7.04546;0.24553
6.04008;3.68698
-6.25662;3.03825
0.92022;-7.04029
-4.1914;-5.70814
5.8169;4.36548
-6.72095;-1.80223
4.7379;5.36141
-4.9425;5.02783
1.05419;6.93334
-6.99903;1.19909
-2.09262;-6.75688
-7.07873;0.69179
-2.66532;-6.69723
-3.84993;5.92812
4.0561;5.96882
1.80795;-6.66712
3.78919;6.00459
6.0962;3.77281
-1.70641;6.89125
5.86405;4.22759
1.68751;6.98981
3.70389;-6.0214
6.68185;-2.48547
1.57385;6.81175
-4.96262;4.93097
-2.3054;6.52282
0.09792;7.01249
0.95366;7.11116
1.40891;-6.95065
3.453;6.21918
3.86908;-5.82039
-2.83604;-6.39657
-6.39433;-2.97587
2.77377;-6.38622
-0.76145;7.15511
7.15648;0.11835
-1.84025;-6.84671
-4.39522;-5.75674
-1.25814;7.05659
1.20222;-6.86543
4.40511;5.72113
6.47109;3.01494
6.02459;3.64457
5.90392;3.95451
5.31632;-4.53166
6.53527;2.81455
6.14364;-3.63616
-7.07475;-0.60789
-3.82166;-5.87317
7.13529;0.61994
-4.16601;-5.76546
-5.1422;4.92731
-1.77375;-7.003
6.37937;3.09932
7.00551;1.75079
6.33613;3.55633
-6.54102;-3.11085
-2.27249;-6.68439
3.50579;-6.13002
2.38774;-6.48514
0.34238;-7.00281
-4.44062;5.29195
4.49495;5.53649
7.03303;-0.40852
0.55292;7.18085
0.62745;-6.99722
4.83502;5.30522
6.88271;1.22287
-5.26084;4.62795
-4.99884;4.87964
4.47068;-5.38225
5.04289;5.1731
4.69003;-5.36723
-2.14224;-6.83391
5.47232;-4.34757
2.7605;-6.50169
-4.12045;-5.98815
-5.41684;-4.54363
-6.93498;1.19669
-6.6327;2.13518
-3.86447;5.85449
-6.46356;2.78088
6.73738;-1.65324
-6.17502;3.18871
-6.57298;2.85429
-5.58999;4.2509
2.43592;6.62798
-1.38971;-6.90636
6.52465;2.9646
-4.27862;-5.81202
-4.31125;-5.58387
6.07044;3.69733
-2.21249;-6.74228
6.07872;3.91677
-1.93088;-6.71217
6.76603;2.43295
-4.95495;-5.0979
-5.42075;4.55631
-7.12115;-0.6717
5.61684;4.49345
7.21077;-0.13151
-4.01438;-6.00556
7.06513;-1.40139
-4.9701;-5.15159
-5.5295;-4.51508
-5.77414;-4.23019
-2.64848;6.68003
2.21771;-6.71978
-6.66224;-2.39078
7.10536;0.72631
-6.24842;3.29927
-6.96426;0.895
6.85194;-1.31739
7.17273;0.13129
-3.50113;-6.30834
3.57344;-5.9717
7.16679;-0.44843
5.49573;4.6528
5.05175;5.07409
-5.8604;3.88133
3.73462;-5.94734
6.5732;-2.60284
6.68406;-2.15407
6.13483;-3.43279
4.44664;-5.55375
-5.37103;-4.92103
-7.12343;0.86285
-7.09027;0.87885
-3.38182;-6.1676
2.73519;6.72204
0.77003;-6.92493
6.34191;-3.07008
2.07023;6.86888
-2.93483;-6.54553
2.6964;-6.59455
1.83948;-6.89511
-6.04038;-4.09466
5.09131;5.23747
7.10381;0.38656
1.92927;6.90755
-0.69841;-7.0929
-3.0699;-6.40242
1.42863;-6.89933
2.20864;6.92651
-7.0443;-0.4177
0.87529;-6.95941
4.09397;5.90117
-5.40974;-4.73883
-0.09687;-7.18005
-6.52554;-2.97061
-4.62279;-5.38581
-5.67854;4.29418
-6.3481;2.95175
-1.65472;-6.87737
4.28885;5.84705
-7.043;-0.95518
-2.30281;6.62957
7.12474;0.2144
-4.54079;5.51971
-3.21914;6.27672
-2.78964;6.60796
-5.0885;-5.16373
7.14491;-0.56857
-6.96471;1.62182
1.36828;-6.91421
6.95551;1.79442
-7.04516;-0.66014
-3.71235;-6.12205
-3.87104;6.06644
-3.36855;6.29493
-6.47255;-3.09837
-7.03246;-0.03426
-4.7687;5.18158
5.03695;5.25353
5.11021;5.20497
6.05248;3.84365
-5.57301;-4.45412
-3.53142;-6.23391
-4.46708;-5.76152
-2.55426;6.6346
5.8764;-3.99748
-4.49969;5.61945
-5.67462;-4.30735
-0.11815;7.2681
-6.81937;-2.44429
2.3459;6.76058
-1.55127;-6.93029
4.2236;-5.73434
-2.05036;-6.88628
6.78253;-1.87134
5.7736;-4.03244
-4.83195;-5.30461
6.36125;3.26304
-1.21302;7.02136
-6.31051;-3.63158
1.68531;6.98759
7.11603;-0.62479
-3.70363;6.21509
-3.51454;-6.36968
-0.29489;7.23078
-3.77023;-6.06158
-4.27429;-5.84504
4.03783;-5.91235
-1.79982;7.02478
7.16667;0.21763
7.24152;-0.20935
-1.2194;-7.00795
4.3776;5.70248
5.36386;4.934
3.92994;6.06947
6.47292;3.33382
3.8627;5.99503
-2.01686;-6.81185
-3.94425;-5.96964
-4.7806;5.37356
3.8037;6.08923
5.10925;5.19926
-5.71317;4.34278
-5.23359;-5.07186
4.98072;5.18525
-6.40702;3.26062
-1.14627;-7.15316
4.63111;-5.40155
-3.79685;-6.12703
-5.76186;4.14429
-3.55646;6.15818
-5.94815;-4.21242
-4.92453;-5.20538
6.04338;-3.5701
0.19809;-7.04439
7.12442;-0.41039
0.06957;-7.11308
4.03808;-5.83555
-7.22736;0.10833
-7.21236;-0.41275
3.41961;-6.20231
-4.63165;-5.52968
6.99081;1.14721
-6.57918;-3.07412
4.44521;-5.52864
-3.37626;6.27867
-2.81003;-6.55927
-4.73164;5.31537
7.05715;-0.79575
7.2283;-0.44593
-6.2117;3.6708
6.74655;-2.24078
6.75885;2.52234
-4.80487;-5.3237
-3.85724;-6.04387
-1.12375;7.09245
4.40101;-5.47481
5.07857;5.25709
-6.19628;-3.68685
3.10089;-6.4635
-6.87489;-2.19616
-7.1714;-0.09394
0.98499;7.172
-6.68196;2.64229
-3.10408;-6.58895
0.0391;-7.1751
-0.89826;-7.15883
6.2348;3.87932
-4.14781;5.81151
5.99743;4.04999
-6.56306;2.63557
-3.3161;6.25822
-2.39752;-6.72564
6.47926;3.39731
5.02178;-5.08653
1.07633;7.21073
-4.74849;-5.31665
3.24966;6.41052
-1.18601;7.08138
2.96471;-6.49166
3.78046;-6.01531
-1.70443;-6.98252
1.54517;-7.05655
6.75263;2.78736
7.22902;-0.92693
-4.66923;-5.43885
4.35785;-5.69546
-3.57801;6.28591
6.97905;-1.78564
6.10153;3.72847
-0.27609;-7.13602
-5.08054;-5.01338
-6.57678;2.94047
-6.46004;2.86935
0.13064;7.17755
0.27428;7.26936
-4.72933;-5.56507
2.36481;6.79941
7.26654;-0.374
-3.71346;-6.30028
-5.49984;4.61753
2.28811;-6.83156
-4.4375;5.69665
5.17013;-4.84069
-6.46211;-3.44017
-2.53926;6.6935
4.28213;5.83625
-1.23809;-7.06418
-7.08825;0.7102
-2.5731;-6.81198
-4.59356;-5.70652
-5.34588;4.81027
-6.35944;-3.20812
7.28801;0.32542
-6.30558;3.30268
-3.92139;6.08556
-2.26334;6.92945
-5.5816;-4.81663
7.09983;-0.84071
5.48997;4.64115
7.03739;-1.46079
-0.31702;7.21256
-3.29994;-6.5324
-4.33523;5.63362
6.59273;-2.78688
7.25524;0.12536
2.56439;6.77493
6.96752;-1.98533
-1.13976;7.1169
1.07934;7.27533
7.21651;0.09733
6.77882;2.59432
-2.84261;-6.67461
-0.65955;7.1838
7.20942;-0.61096
0.58956;-7.21962
3.39506;-6.21705
2.03115;-6.85657
7.13279;1.47418
-6.48518;-3.32568
-5.98398;-4.21511
-0.16141;-7.12428
5.2304;-4.86145
5.93246;4.14694
3.73905;6.36548
-5.08378;-5.17283
-7.25672;0.20484
-5.75678;-4.52425
-7.12175;0.54394
6.67004;3.06108
0.57267;-7.13711
-6.48769;3.22991
-3.14891;6.5026
4.82904;-5.41175
5.81715;-4.16951
0.61069;-7.20459
-6.96752;1.75287
7.25704;-0.27219
7.08394;-0.72944
-4.865;5.38481
-5.57058;4.59767
-7.08021;0.96613
0.19483;-7.30867
-4.88397;-5.4804
-1.06381;-7.18893
-5.23755;4.98054
5.46673;4.83219
2.53111;6.88224
4.6558;-5.46137
5.43944;4.89907
7.30976;0.06917
-7.13036;-0.02122
-0.08038;-7.28246
-1.5746;6.98524
7.00717;-1.89903
-3.19139;-6.48591
-6.78871;2.52572
-6.95663;-2.08513
-0.16112;-7.26314
-6.51166;-3.08276
3.67307;6.34357
-6.10682;3.72912
-7.31268;-0.5045
-2.78622;-6.78436
7.24526;0.20479
-6.74522;2.30537
0.70435;7.19852
-7.14272;1.25771
-6.90056;2.25798
-4.82156;-5.56189
2.63123;6.74429
3.90406;-5.99701
2.50253;-6.73408
5.21924;-5.04135
-4.73531;5.30018
6.22045;-3.54047
-7.0836;-1.19235
-3.66182;6.18055
6.92623;2.22612
6.17119;3.97546
-3.36883;6.37948
-4.94422;5.34213
0.38008;-7.21887
5.84473;-4.31778
-2.28047;-6.84802
3.31857;-6.40191
-0.85792;-7.27478
4.88149;5.33631
-4.73317;-5.4528
7.13497;-0.92492
-3.75638;6.28209
-5.93084;-4.25924
-6.55323;3.15913
6.71285;-3.07659
-7.59177;1.84684
6.64333;-3.00108
5.23014;-4.94256
6.95379;-1.78456
3.60437;6.01371
6.91046;2.07373
5.12516;-5.09878
-1.78599;-7.02484
-6.05442;-4.21323
-4.74634;-5.57186
4.40755;5.90852
-5.40429;4.88135
1.61298;7.15185
-5.458;4.33811
-7.11652;1.31845
-1.87561;7.06692
5.06364;-5.21751
6.04609;-4.11458
5.99603;4.02293
-7.21224;-1.23854
-7.12815;-0.49356
-6.09332;-4.1412
6.51998;2.45761
-3.07627;-6.63655
-1.01426;-7.26449
6.43063;3.54352
-7.0469;-1.90027
7.11414;-1.26521
1.98576;6.96479
-5.60869;4.62581
-3.448;6.80957
-0.37353;-7.15952
3.78895;6.22682
-6.01168;-4.44096
7.15684;2.28669
5.96122;-4.10325
-3.92899;6.13051
-3.03835;-6.62681
6.96901;2.60723
6.47094;3.52024
-7.20582;1.13611
-5.04781;5.40029
-7.2166;0.48909
5.97447;-4.18726
4.82773;-5.46015
-6.90171;3.46517
6.12586;3.91599
6.01139;4.32658
-6.67057;2.67659
2.7326;-6.86468
3.80102;-6.11732
-7.2578;-1.94266
-3.0934;-6.54833
-3.28905;6.58897
6.97434;-2.38578
-6.02307;4.2808
6.46359;-3.18774
7.45863;1.83954
-4.88229;5.45393
-5.82731;4.72331
3.88008;-6.31647
2.96793;-6.62844
6.93009;-2.46165
-3.97832;6.36716
4.21043;-5.99355
5.30524;5.14894
2.00437;-7.03625
7.2919;-1.27884
-6.15815;3.69794
-7.23038;-1.53336
-7.01536;1.63022
5.38767;5.01187
5.01148;-5.28076
-2.54282;-6.85663
-2.74467;6.80634
2.08283;-7.5358
1.85833;6.7972
-5.75209;-4.56946
-3.77353;5.86797
-4.73063;-5.72155
-3.54989;-6.37475
-5.04433;5.27452
-1.67274;-7.10739
0.16858;7.30657
7.13745;1.6376
0.88749;7.27771
1.88118;6.6852
6.32563;4.80913
-1.13441;7.26349
3.54299;5.95192
-1.07746;7.27681
2.97091;-7.20889
-5.34126;-4.99779
-6.93247;2.33958
-7.02488;0.07813
6.89002;-2.61122
1.12459;7.49246
-5.62984;-4.74111
2.91683;-6.70643
-2.41078;-6.89727
-1.90361;7.2713
6.55128;-2.85622
-7.21532;1.60006
-2.54055;-6.64575
2.00145;-7.03927
7.37242;0.53704
-6.96911;0.87346
-2.99745;6.68803
1.42733;-7.07751
2.65758;-6.52579
6.52174;-3.41562
4.77791;-6.05253
0.48516;7.32229
7.32055;-0.66567
7.32327;-1.01897
-3.66485;-6.35483
-4.41686;5.67394
4.78199;-5.58905
6.94684;2.09939
-6.5142;-3.56511
2.73795;6.83249
0.96425;-7.16548
6.97832;2.03278
-3.55184;-6.49496
-7.30876;-0.55001
7.35787;0.55815
-1.08685;7.30266
2.32991;-6.76447
-0.64435;-7.13856
2.41673;6.97931
-0.59702;-7.30155
-1.30978;-7.22474
-6.4446;3.55177
-7.0635;1.98159
-1.18415;7.46199
-1.94115;7.08019
-5.52448;4.8698
-7.29654;-0.84732
5.60761;4.90768
-7.24611;1.14872
0.48352;-7.37965
-1.31648;7.17014
4.38429;-5.92537
6.87709;-2.4154
-0.76487;-7.28936
-2.21174;7.03471
2.35732;7.02602
3.53023;6.53466
-6.4783;-3.46602
-5.2775;-5.19377
6.84729;2.84207
5.08024;-5.2448
-7.32865;-0.84632
-7.39905;-0.14067
-3.12331;6.62682
7.11211;2.11809
5.66237;4.87702
-5.19021;-5.30183
-5.927;4.40674
6.54033;-3.26758
4.77055;-5.58952
-1.59427;7.24884
1.54539;7.06584
-6.94585;-2.45196
0.83327;7.27922
-3.07144;-6.71275
7.42315;-0.6952
-7.22728;-0.47764
7.32932;0.89569
-3.55138;-6.42253
5.65951;4.70056
-1.74931;-7.12522
6.43537;3.45842
5.32601;5.26593
3.52827;-6.42596
-4.76138;5.56521
1.68869;-7.15917
-4.84159;-5.55493
4.43993;-5.79219
2.35416;-6.94926
-1.86328;7.1649
7.10409;1.74555
-2.9293;6.7378
5.64077;-4.69824
-0.73099;7.35059
0.38866;7.36864
-7.37753;0.4447
-5.61272;4.70939
-6.45265;3.57523
-6.6435;2.96521
-7.00756;2.23881
-5.79643;-4.53187
-4.78685;5.6513
2.9138;6.86774
6.84117;2.75492
3.82985;6.43666
-6.05424;4.18288
-7.2305;0.61366
7.26656;0.84261
6.86038;-2.6312
3.11781;-6.58735
4.25963;6.09571
1.48615;-7.15696
7.13432;2.06218
1.18337;7.26693
-0.29946;7.37003
6.99357;2.30615
7.13209;-1.94689
5.3421;5.02679
3.11526;6.63986
-7.31109;-0.44585
-5.73099;-4.64336
-6.28332;3.77979
2.72093;6.95278
5.78768;-4.64748
2.45405;-6.89564
-6.7834;-2.82621
-5.82279;-4.47522
4.37533;5.92767
3.66327;-6.29209
-7.13522;-1.74832
3.11723;6.62735
7.31299;0.9674
-6.98648;-2.3987
6.55002;-3.26541
-6.17431;4.00238
7.0895;2.06706
1.57205;-7.13644
1.49097;7.30468
-2.58563;-6.93021
6.76052;2.98631
7.36902;0.67939
2.22315;-6.99114
3.39285;6.64904
0.24763;7.35348
7.36161;-0.70392
7.29881;1.10584
7.23991;1.46098
7.04713;-2.24506
7.18499;1.96012
-1.3672;-7.22284
0.98414;7.37328
4.04875;6.18071
6.49183;-3.45039
3.80803;6.35798
7.20837;-1.54411
6.77422;-2.71714
3.63654;6.38797
-7.33196;-0.28011
7.20226;1.96644
7.13939;-1.81607
0.77554;-7.34254
4.4976;5.93591
-6.13664;-4.1596
-7.20731;1.47935
1.21904;7.26995
6.28338;-3.84023
5.09708;-5.3173
-2.57727;6.89895
6.70811;3.37352
-6.87431;-2.56123
3.03402;6.76476
6.97338;2.58097
-4.1342;6.05932
-5.63997;-4.8469
-0.7078;-7.33804
-6.49629;3.29413
6.54482;-3.27189
-6.83934;-2.80872
7.16728;-1.56023
-6.4306;3.61689
-3.36934;-6.59615
6.46225;3.67215
-5.33772;-5.03429
-1.02637;-7.33613
-4.58416;5.79853
-7.1038;1.97071
-7.22749;-1.487
-1.12891;-7.38773
-0.3031;-7.41656
7.28881;1.43108
1.66066;-7.2188
0.2574;7.40782
2.67113;-6.91699
6.02514;-4.26902
7.16117;2.07634
0.30414;7.44579
6.67188;-3.17165
3.35776;-6.61835
0.92091;7.41984
-5.96968;-4.42005
-7.26814;1.17291
-0.24047;-7.44826
6.57503;3.50714
6.58147;3.51412
-6.50067;3.48244
6.99943;2.40957
-4.88711;-5.55425
-0.76485;7.46157
2.85174;6.84623
3.23043;6.75217
-1.52881;-7.26705
-6.24751;3.92203
-2.21122;7.11702
-0.19635;7.44818
-4.68409;-5.74851
1.55622;7.28071
5.73095;-4.79625
0.3058;7.44822
0.19164;-7.36464
5.79653;4.57477
6.23872;-3.91794
4.49772;6.00408
2.52905;6.99333
7.10053;-2.13117
4.69099;-5.78126
-5.03796;5.47123
-3.3784;6.59145
-0.89787;-7.39447
7.36078;1.40797
-6.20582;-4.07371
-7.02105;-2.5278
5.03974;-5.46365
6.43477;3.65061
-0.93599;-7.37085
-7.44329;0.01939
7.26523;-1.54478
-6.95938;2.52295
-5.68349;-4.82432
-7.41311;-0.41473
-0.73515;7.32985
4.34119;6.12848
0.14412;7.47139
0.87355;-7.39147
0.01712;7.53722
5.81917;4.68258
1.97673;-7.10456
-6.35791;-3.99995
7.29038;1.5588
-1.0064;-7.36962
4.58469;-5.90302
6.4737;3.82283
7.10385;2.18644
-0.04802;-7.45234
-3.09732;-6.69407
5.90152;4.51294
-4.36613;-6.01581
4.72285;5.81524
7.10622;-2.04633
-0.92885;7.38482
5.49867;5.11524
2.93137;6.82725
7.42089;0.20818
-4.99935;5.46981
-6.67215;-3.21653
-1.29415;7.35591
2.54769;6.99252
-7.38191;0.86816
-6.77801;-2.8807
5.3372;5.25142
-4.57531;5.94603
-5.17063;-5.40495
6.74135;-3.00789
0.13331;7.50805
-7.33283;-1.482
-7.35385;0.08318
7.01821;2.63245
4.48046;6.03883
-1.05478;-7.33807
-6.75755;3.07088
7.17827;-2.06783
-1.54888;-7.24464
6.43457;-3.71507
4.64972;-5.74949
-4.93235;-5.58627
-5.3947;-5.08345
-1.07643;-7.33291
-7.27617;-1.15277
6.95708;2.70122
7.2204;-1.65499
-7.32312;1.03654
4.23461;-5.98869
6.72176;3.26955
4.56931;-5.8067
0.65231;7.44574
4.52381;5.96691
-7.22358;-2.02235
-4.66185;5.84441
7.41517;0.81844
-5.22506;5.37228
7.30192;-1.58029
7.34043;-1.13611
-7.15227;1.99234
3.93223;6.42894
-6.75351;-2.9569
-6.03665;4.37674
-4.56167;5.91467
5.95789;4.52154
-5.89143;-4.55366
7.2186;-1.86065
4.01555;-6.17916
-7.10149;2.14272
4.75821;-5.73052
7.18579;-1.9764
-2.68268;7.01003
-4.22711;6.13188
6.65532;-3.42849
-7.42979;-0.53776
3.55821;6.62328
7.53044;0.1371
0.9911;7.43398
5.60597;-4.85231
1.49417;7.26803
7.36947;-1.46913
-0.99132;7.38197
7.35945;-1.49745
6.61117;3.36006
-0.05404;7.41136
-7.33657;1.035
7.25695;2.17254
3.99372;-6.19787
4.29458;-6.05472
-6.74815;-3.19483
6.01696;-4.30877
-4.29989;-6.17151
3.00698;-6.85302
7.48684;-0.57705
-6.4864;-3.71581
-7.43871;-0.23786
1.13656;-7.3427
5.65803;4.94926
-0.85564;-7.3918
-6.11181;-4.36435
-4.54437;6.00075
7.10035;2.15939
5.89061;-4.6083
7.11291;2.1755
-6.48003;3.67498
-2.27022;-7.154
-5.23729;-5.31924
-4.28032;6.19622
-2.75059;-6.88885
6.88781;-2.93066
6.71732;3.46012
-1.517;-7.23747
-6.42192;3.78493
-5.54518;4.99366
0.25325;7.43098
3.70623;-6.51608
-7.28698;-1.532
0.25995;-2.45504
1.88692;-1.54839
2.32652;-0.74502
-1.71942;1.81157
1.04995;-2.4389
-2.00198;-1.49482
-0.8828;-2.34022
0.24903;-2.48872
2.50144;-0.06072
-2.50281;-0.06075
-1.56786;1.95637
-0.51289;2.45495
-2.14607;-1.28668
-0.85005;2.36581
-2.39973;0.72948
-0.73512;-2.39486
1.92361;1.6057
-0.19161;2.50565
-1.61756;1.9189
-1.86824;1.67909
2.46562;0.46513
0.7119;2.41009
0.76718;-2.39045
-2.20147;1.21971
-2.29715;-1.00943
-2.47926;0.42005
-0.30324;2.49666
2.0831;1.40592
1.56859;-1.96634
0.64769;-2.42682
2.06445;-1.43902
2.04561;-1.46149
-0.47468;-2.4676
2.45281;-0.54962
0.09873;2.51817
-2.18178;1.26143
-2.16812;1.28563
-1.95419;1.59634
2.49702;-0.32227
-1.04868;2.29822
-1.17296;-2.23074
2.49176;0.37013
2.13254;1.34357
-1.62695;1.92575
0.27316;2.50897
1.64078;-1.91566
-0.3014;-2.5029
-1.37846;-2.11234
1.81166;1.75678
-2.38108;0.83302
-2.21128;1.22381
1.81055;1.76351
1.24504;-2.19947
2.52261;-0.02427
1.66962;-1.89471
-1.04677;-2.29782
-2.34991;-0.92553
-0.37045;-2.49971
-1.29001;-2.17731
-2.31001;1.03604
2.4231;0.71121
2.52462;-0.15947
2.37846;0.86183
2.52862;-0.0151
-1.963;-1.59181
-1.84606;1.74201
-0.04468;2.5331
0.73424;-2.42268
2.39478;0.82504
-2.24639;-1.16816
-0.34365;-2.51063
-0.0409;2.5377
2.3482;0.94928
2.36435;-0.9186
2.41505;0.77903
0.67782;-2.4431
0.15298;2.53551
-2.52607;0.24668
2.33018;-1.0048
2.49144;0.47852
0.85603;-2.39233
-1.61466;-1.95468
2.54051;0.11131
-1.10823;-2.28095
2.1403;1.36698
0.35574;-2.5157
-0.64228;2.46265
-2.37632;-0.90239
2.51683;-0.3626
-2.02891;-1.53442
0.55018;2.48904
-0.62586;2.46889
0.27688;-2.52726
2.29721;1.09099
2.20928;-1.27088
0.97989;2.35287
0.35224;2.52331
-2.31861;-1.04961
2.54162;0.10324
0.64023;-2.46576
0.32574;-2.52956
0.48247;-2.49996
1.65363;-1.94122
-0.39828;2.52547
2.14482;1.37808
-2.45723;0.69024
-1.87201;1.74221
1.66958;1.93155
-0.28251;2.54108
-2.01897;-1.56543
-0.23632;2.54653
2.40374;-0.867
-1.37632;-2.15156
-1.91044;1.70633
2.54955;0.09954
0.69927;2.45676
2.34733;-1.01656
-2.15594;-1.37765
1.40146;2.13527
-1.03042;2.35032
1.56457;2.02617
-0.62505;2.48885
0.49205;-2.51253
1.78363;-1.83897
-0.20105;-2.55329
2.02635;1.56905
0.22735;2.55495
-1.95111;1.67032
-1.55515;-2.03872
2.35801;1.01364
0.58087;-2.50167
2.54529;0.29914
1.0319;2.34873
-2.24165;-1.24771
1.60985;-1.99696
1.75127;-1.88141
2.56586;0.11595
0.34831;-2.54368
-2.53232;0.44811
0.53577;-2.50788
2.50626;0.55959
-1.9595;1.67433
2.24343;1.2472
-0.17562;-2.56229
1.03189;-2.35936
2.55334;0.29194
-2.57136;-0.09894
-1.97989;1.65048
0.79073;2.44978
1.86664;-1.77237
-2.57453;-0.15181
-1.76944;-1.87059
-2.47123;0.73675
-0.46834;2.53801
-2.50868;0.61029
-0.09541;2.57512
-0.92318;-2.40464
1.02855;-2.36259
-0.73406;2.47839
-1.01448;2.37628
2.33968;1.08951
-2.45972;-0.77902
-0.65136;2.50275
